,name,brand_id,fs_id,address,address2,city,state,country,zip,phone,website,guide,id,lat,lng,created_at,updated_at,distance_km
83,KFC,513fbc1283aa2dc80c00001e,4acf9113f964a52095d420e3,"2224 East Riverside Drive, Austin",,Austin,Texas,US,78741,+15123262133,http://www.kfc.com/,"<p><b id=""docs-internal-guid-6dd52ca7-8d05-e40f-e1d5-67bbcdf27be6""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Go for the salad</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Get a taste of the chicken you love, with a generous helping of greens.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Slimmer sides</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Choose corn on the cob or green beans instead of mashed potatoes and gravy to boost your veggie intake and decrease the calorie content of your meal.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Go grilled</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Switch out some or all of your fried chicken order for grilled chicken to decrease fat and calories.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Drink smart</b></span></p><p><span style=""color: #000000;background-color: transparent;"">If you’re drinking a sugary beverage like soda, order a small to save calories.</span></p>",786887,30.238502502441406,-97.72547149658203,2017-06-26T21:53:18.000Z,2018-01-14T06:01:57.000Z,41.027983451056365
84,Subway,513fbc1283aa2dc80c000005,,11215 S INTERSTATE 35 STE 128,,Austin,TX,US,78747,+15122828884,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",837595,30.136999130249023,-97.7959976196289,2017-06-26T21:59:11.000Z,2017-08-20T14:02:38.000Z,41.03940571682222
85,Wendy's,513fbc1283aa2dc80c00000f,4b27eee5f964a5208c8c24e3,2224 E Riverside Dr,,Austin,TX,US,78741,+15124250641,http://www.wendys.com,"<p><b id=""docs-internal-guid-c36d44f9-8334-36aa-151b-5d15c5c2d452""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Stick with Jr. size</b></span></p><p dir=""ltr"">Getting a burger? Stick with a fewer-than-400-calories Jr. size.  If it's a Frosty you're fantasizing about,  a Jr. size will cost you about 200 calories. That ain't bad.</p><p><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Choose grilled chicken</b><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For salads, sandwiches, and wraps, choose lean grilled chicken over fried. </span></p><p><b style=""color: rgb(0, 0, 0);"">Make a meal out of sides</b></p><p>Pair an order of Rich &amp; Meaty Chili or Baked Potato (hold the cheese) with a Garden Side Salad for a filling meal with around 500 calories.</p>",787302,30.238903045654297,-97.7253646850586,2017-06-26T21:53:21.000Z,2018-01-14T06:01:56.000Z,41.04890080565023
86,Wendy's,513fbc1283aa2dc80c00000f,,"2224 East Riverside Drive, Austin",,Austin,Texas,US,78741,+15125963192,http://www.wendys.com,"<p><b id=""docs-internal-guid-c36d44f9-8334-36aa-151b-5d15c5c2d452""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Stick with Jr. size</b></span></p><p dir=""ltr"">Getting a burger? Stick with a fewer-than-400-calories Jr. size.  If it's a Frosty you're fantasizing about,  a Jr. size will cost you about 200 calories. That ain't bad.</p><p><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Choose grilled chicken</b><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For salads, sandwiches, and wraps, choose lean grilled chicken over fried. </span></p><p><b style=""color: rgb(0, 0, 0);"">Make a meal out of sides</b></p><p>Pair an order of Rich &amp; Meaty Chili or Baked Potato (hold the cheese) with a Garden Side Salad for a filling meal with around 500 calories.</p>",2405041,30.23885154724121,-97.72550964355469,2018-01-14T06:01:57.000Z,2018-01-14T06:01:57.000Z,41.05583544823441
87,Papa John's,513fbc1283aa2dc80c00000e,,2030 E OLTORF ST STE 113,,Austin,TX,US,78741,+15124167272,http://www.papajohns.com/,"<p><b id=""docs-internal-guid-f6f29d9e-670b-15e9-023e-ee3700263fe2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Load up on veggies and keep it light on the meat</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Avoid fatty meats and go for veggie toppings instead. The more veggies the better, but if you want to include some meat on your next slice avoid high calories options like pepperoni and sausage and choose Canadian bacon or chicken instead.</span></p><p><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Stay thin</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">A thinner crust means fewer calories per slice.</span></p><p><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Light Cheese</i></span></p><p><span style=""color: #000000;background-color: transparent;"">Order your next pizza with light cheese - less calories but all the flavor!</span></p>",785627,30.23086929321289,-97.7333984375,2017-06-26T21:53:08.000Z,2017-08-20T14:05:02.000Z,41.07787298759296
89,Burger King,513fbc1283aa2dc80c00000a,,"2500 East Riverside Drive, Austin",,Austin,Texas,US,78741,+15124435599,http://www.burgerking.com,"<p><b id=""docs-internal-guid-c36d44f9-8310-0df4-9171-7ff7a1ae252c""></b></p><p dir=""ltr""><b>A smaller sandwich</b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Want that Whopper? Try a Whopper Jr. for about half the calories. It's a 300-calorie burger bargain.</span></p><p><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Beyond the beef</b><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">There's plenty of lean poultry on the menu at Burger King. Try it in the Chicken, Apple &amp; Cranberry Salad or on the Tendergrill Chicken Sandwich. Another option? Ditch the meat altogether and try the Veggie Burger instead. </span></p><p><b>Swap Sides</b><br/></p><p>Instead of French Fries or Onion Rings, pair your burger or sandwich with a Garden Side Salad or Apple Slices.</p>",788456,30.239099502563477,-97.7260971069336,2017-06-26T21:53:29.000Z,2017-12-02T22:10:57.000Z,41.11672946894323
90,McDonald's,513fbc1283aa2dc80c000053,,"2426 East Riverside Drive, Austin",,Austin,Texas,US,78741,+15124449229,http://www.mcdonalds.com,"<p><b id=""docs-internal-guid-c36d44f9-7dea-ff30-8f5a-456a59f6fca8""></b></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Choose Chicken</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">Lean, grilled chicken is the way to go at McDonald’s. Try it on a veggie-packed salad with a side of low fat dressing or opt for a grilled chicken sandwich or McWrap (hold the sauce) and pump up the produce with a side of Apple Slices or salad.</span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Stick with Smaller</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">If it’s gotta be a burger, stick with a slim 250-calorie Hamburger or 300-calorie Cheeseburger.  Try getting one as part of a Happy Meal (yes, adults can eat these too!). With about 500 calories per meal, you’ll treat your inner child without growing your waistline.   </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Breakfast</b></span></p><p><span style=""color: #222222;background-color: #ffffff;"">Start your day with an Egg White Delight McMuffin, Fruit ‘N Yogurt Parfait, or Fruit &amp; Maple Oatmeal. Each clocks in with less than 300 calories. Skip the Hash Browns and get a side of Apple Slices instead.</span></p>",785636,30.239299774169922,-97.72630310058594,2017-06-26T21:53:08.000Z,2017-12-02T22:10:56.000Z,41.14621899490159
91,Gatti's Pizza,513fbc1283aa2dc80c0003ee,,"2410 E Riverside Dr, Suite H6, Austin",,Austin,Texas,US,78741,+15125838097,http://gattispizza.com,,788416,30.239347457885742,-97.72627258300781,2017-06-26T21:53:28.000Z,2017-12-02T22:10:57.000Z,41.147404906407296
92,Jack in the Box,513fbc1283aa2dc80c000012,,1936 E OLTORF ST,,Austin,TX,US,78741,+15124622676,http://www.jackinthebox.com,"<p><b id=""docs-internal-guid-c36d44f9-8c9a-d569-25bc-a1492f4dbf1c""></b></p><p><span style=""color: #000000;background-color: transparent;""><b>Think Green</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Cut calories and boost veggies by ordering a salad topped with grilled chicken. Choose from the classic Grilled Chicken Salad, Chicken Club Salad, or Southwest Chicken Salad. Use only half the dressing to keep calories at 500 or less.</span></p><p><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Keep it Small</b><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Skip the big burgers like the Buttery Jack and Jumbo Jack and try the 320-calorie Jr. Jack instead. Pair it with a Side Salad to punch up the produce.</span></p><p><span style=""color: rgb(0, 0, 0);background-color: transparent;""><b>Something Different</b></span><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Branch out beyond the typical burger or chicken sandwich and try the Chicken Fajita Pita. With only 340 calories, it’s a bargain!</span></p><p><span style=""color: rgb(0, 0, 0);background-color: transparent;""><b>Better Breakfast</b></span><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you’re looking for a lighter breakfast, try the 140-calorie Mini Pancakes (260 calories with syrup) or the 280-calorie Breakfast Jack. Hold the Hash Browns and pair your breakfast with the Apple Bites with Caramel Dip instead.</span></p>",783271,30.231056213378906,-97.73467254638672,2017-06-26T21:52:53.000Z,2017-08-20T14:04:47.000Z,41.186549331790175
93,Subway,513fbc1283aa2dc80c000005,,6405 S INTERSTATE 35 STE 130,,Austin,TX,US,78744,+15124475992,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",792539,30.190000534057617,-97.76799774169922,2017-06-26T21:53:59.000Z,2017-08-20T14:08:14.000Z,41.228088211327126
94,Domino's,513fbc1283aa2dc80c000003,,1931 E OLTORF ST STE F,,Austin,TX,US,78741,+15124476681,http://www.dominos.com,"<div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Pizza Crust</b></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">When it comes to pizza crust, the thinner the better. On average, thin crust pizza at Domino's has 20% fewer calories than hand tossed. Pass on the even thicker pan crust.</div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Toppings</b><br/></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Pile on those vegetables! Veggies on pizza is a great way to fill up without filling out. If adding protein, stick to the leaner options like chicken or ham and skip the fatty beef, pepperoni, sausage, and steak.</div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Sides</b><br/></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Pair your pizza with a side salad instead of breadsticks or chicken wings, You'll save calories and add another dose of veggies to your meal.</div>",784407,30.23122215270996,-97.73529815673828,2017-06-26T21:53:00.000Z,2017-08-20T14:05:00.000Z,41.24507884653815
95,Subway,513fbc1283aa2dc80c000005,,4323 S IH 35,,Austin,TX,US,78744,+15124408773,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",790295,30.211000442504883,-97.75299835205078,2017-06-26T21:53:42.000Z,2017-08-20T14:07:45.000Z,41.27392659783573
96,Subway,513fbc1283aa2dc80c000005,,1900 E OLTORF ST STE 100,,Austin,TX,US,78741,+15124433337,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",784913,30.23200035095215,-97.73500061035156,2017-06-26T21:53:03.000Z,2017-08-20T14:04:37.000Z,41.2766283421553
